1336
0.756765 0.72472 1.29416 0.058946
0.691612 0.674488 1.32537 0.0655594
0.6937 0.833794 1.2739 0.0582275
0.613702 0.757676 1.3178 0.0581097
0.538355 0.799077 1.30969 0.0557905
0.769459 0.816907 1.25814 0.058946
0.831921 0.853584 1.21637 0.0655548
0.84732 0.766563 1.24666 0.058946
0.769094 0.655697 1.30699 0.0563521
0.83675 0.606329 1.28969 0.0611689
0.600302 0.978009 1.21389 0.065713
0.65038 0.887601 1.2575 0.0569186
0.530467 0.975887 1.22117 0.0647756
0.579441 0.896675 1.2642 0.0632104
0.516771 0.866427 1.28269 0.0632624
0.518155 1.04646 1.17032 0.0688867
0.613174 1.03779 1.16723 0.0685007
0.757008 0.887948 1.22853 0.0598344
0.688099 0.944505 1.21781 0.0685007
0.928075 0.600165 1.24515 0.0697246
0.894738 0.663529 1.2513 0.0558499
0.982152 0.67642 1.19606 0.0697246
0.970453 0.518403 1.22544 0.060982
0.924574 0.722956 1.21944 0.060562
0.904806 0.795606 1.20422 0.0655548
1.02279 0.552355 1.18603 0.0697246
1.07184 0.512795 1.14832 0.0697038
0.880062 0.531525 1.27549 0.0578946
0.591143 0.600675 1.3544 0.0645104
0.532944 0.639619 1.3521 0.0654495
0.609116 0.670457 1.34112 0.0655594
0.663895 0.558388 1.34709 0.0655594
0.533744 0.72082 1.33471 0.0669418
0.739183 0.573944 1.32785 0.0622567
0.818133 0.507349 1.30448 0.0634373
0.520679 0.569133 1.36161 0.0607686
0.592304 0.510165 1.36025 0.0566765
0.911383 0.903397 1.14493 0.0655548
0.968645 0.825315 1.15072 0.0621046
0.830872 0.956768 1.15543 0.0651767
0.835349 1.0157 1.10838 0.0666255
0.891754 0.966252 1.11382 0.0613991
1.04693 0.791213 1.10328 0.0659778
0.731133 1.01024 1.15902 0.0685007
0.667084 1.08066 1.11801 0.0617738
0.586789 1.09286 1.12356 0.0694124
0.74896 1.05989 1.10941 0.0666255
0.980981 0.945424 1.06484 0.0613991
0.9011 1.03168 1.05186 0.0613991
0.993659 0.998427 1.00675 0.064632
1.03927 0.875826 1.06197 0.060283
1.00298 0.739209 1.16222 0.0608387
1.06647 0.679996 1.12769 0.0595574
1.04782 0.618998 1.1584 0.0663705
1.10584 0.588401 1.11137 0.0557249
0.905846 0.304063 1.23784 0.0592177
0.852625 0.338291 1.27241 0.0677514
0.937071 0.227411 1.19557 0.0643876
0.849581 0.422056 1.28708 0.0696978
0.91144 0.401542 1.25423 0.0551399
0.988941 0.282683 1.17904 0.0597174
0.977712 0.356381 1.20711 0.0551399
1.03354 0.245865 1.13133 0.068409
0.841053 0.258436 1.25657 0.0679133
1.03882 0.423608 1.17273 0.0679728
1.09104 0.381813 1.12018 0.0697038
1.04485 0.338151 1.152 0.068409
0.95233 0.148066 1.14725 0.0656323
0.987105 0.108606 1.09872 0.0652128
1.01775 0.176363 1.11258 0.0643876
1.07996 0.225841 1.08115 0.0676174
0.977113 0.0305622 1.04711 0.069424
0.857112 0.181129 1.22058 0.0656323
0.72099 0.411546 1.3314 0.0696978
0.775934 0.361499 1.30782 0.0696479
0.752482 0.490093 1.32786 0.0696978
0.738009 0.269909 1.29884 0.0679133
0.689634 0.32552 1.32515 0.064554
0.64253 0.433576 1.3508 0.0607532
0.342286 0.900843 1.25008 0.062527
0.244318 0.938542 1.20033 0.0687536
0.33944 0.830679 1.28264 0.0643152
0.233578 1.01558 1.14244 0.0687536
0.299559 0.98928 1.18428 0.0638519
0.426875 0.85199 1.28657 0.0621844
0.256495 0.850219 1.25191 0.0618723
0.428822 1.02402 1.18443 0.0647756
0.372759 1.05778 1.14876 0.0638519
0.312644 1.08233 1.11143 0.0613381
0.454607 1.07741 1.1417 0.0694124
0.457976 0.927409 1.25034 0.0647756
0.411225 0.68635 1.33962 0.0669418
0.367821 0.74799 1.318 0.0643152
0.455036 0.780226 1.31651 0.0656454
0.451305 0.624456 1.35412 0.0669418
0.314681 0.689656 1.32286 0.0611081
0.252866 0.752336 1.28901 0.0643152
0.131203 0.960086 1.13214 0.0687536
0.120718 1.02279 1.07479 0.0675907
0.231453 1.07552 1.08789 0.0675907
0.163417 0.893651 1.19249 0.0669616
0.198977 0.809499 1.24901 0.0601735
0.0533451 0.976119 1.06733 0.059421
0.288513 0.253672 1.30089 0.0632644
0.203464 0.265472 1.27695 0.0627227
0.253235 0.316342 1.30847 0.0560282
0.18724 0.400977 1.29985 0.0638921
0.159076 0.335477 1.27766 0.0560282
0.40894 0.223121 1.3143 0.0632644
0.336535 0.306771 1.32689 0.0645516
0.481099 0.179443 1.30294 0.0689358
0.352446 0.179659 1.28874 0.0632396
0.219929 0.183204 1.25385 0.0637534
0.385966 0.397233 1.35065 0.0645516
0.350763 0.472902 1.35095 0.0631087
0.451998 0.360247 1.35129 0.0647822
0.257926 0.477793 1.32991 0.0638921
0.270056 0.393979 1.32655 0.0645516
0.441194 0.471285 1.36172 0.0647822
0.488442 0.254744 1.32968 0.0618808
0.407133 0.301136 1.33649 0.0572316
0.402744 0.0673644 1.24282 0.0600438
0.319958 0.0769809 1.23349 0.0632396
0.458369 0.0248196 1.2208 0.0654185
0.349912 0.0167582 1.20067 0.0690334
0.476224 0.100488 1.2665 0.0672987
0.421098 -0.0475378 1.16476 0.0690334
0.495364 -0.0524711 1.16638 0.0654185
0.245014 0.114249 1.23037 0.0665749
0.0532752 0.402162 1.2339 0.0549854
0.0193376 0.491552 1.21976 0.0611208
0.0956303 0.335069 1.24603 0.0539094
0.00718254 0.343498 1.19309 0.0601696
0.102048 0.472186 1.267 0.0635812
0.117801 0.252712 1.23476 0.0648504
0.136268 0.159988 1.20741 0.0665749
0.0409022 0.275572 1.1968 0.0608902
-0.0125642 0.416643 1.19156 0.0596486
-0.103118 0.492641 1.12031 0.066624
0.666884 0.0933963 1.24453 0.0630292
0.647314 0.0333815 1.21381 0.0687611
0.652375 0.155272 1.27807 0.0636577
0.747434 0.072927 1.20971 0.0687611
0.581229 0.0991665 1.26275 0.0689358
0.769867 0.142023 1.24007 0.0636538
0.745522 -0.0208913 1.14581 0.0687611
0.757723 -0.0718294 1.09585 0.0643213
0.606122 0.288799 1.33157 0.0670801
0.529162 0.325287 1.34656 0.0613564
0.56907 0.207904 1.3112 0.0689358
0.543414 0.421466 1.36057 0.0647822
0.600413 0.36951 1.34877 0.0607532
0.694799 0.214492 1.29288 0.0670801
0.871161 0.0273534 1.12183 0.0633377
0.839993 0.115856 1.19619 0.0656323
0.782319 0.207457 1.26402 0.058491
0.918937 -0.0135505 1.05512 0.0675258
0.825137 -0.0424018 1.08994 0.0609477
0.581619 -0.00235888 1.19895 0.0653767
0.597719 -0.0738348 1.13897 0.0624983
0.540421 0.0484563 1.23603 0.0654185
0.670381 -0.053911 1.14156 0.0664119
0.108453 0.0763561 1.14464 0.065619
0.0617758 0.147416 1.15602 0.0607387
0.172674 0.0586579 1.16824 0.0665749
0.151206 0.0084665 1.11986 0.0645979
0.205738 -0.0576328 1.0912 0.0683638
-0.00516409 0.158852 1.11342 0.0593675
-0.0605921 0.225149 1.09905 0.0649908
0.285698 -0.0449798 1.13745 0.0688466
0.269754 0.0217522 1.18264 0.0621308
0.452754 -0.1016 1.11951 0.0648824
0.0323955 0.0378514 1.06239 0.065619
0.0880083 -0.0164892 1.0578 0.0683638
-0.0316788 0.0869439 1.04291 0.06286
-0.0423677 0.303041 1.14436 0.0649908
0.0340608 0.211744 1.16884 0.0649908
-0.0812347 0.393558 1.13081 0.0601696
0.0533824 0.701282 1.21313 0.0587779
0.114515 0.66646 1.25642 0.0542197
0.134104 0.753868 1.24168 0.0561802
0.186443 0.649365 1.29285 0.0602283
0.137575 0.59163 1.27934 0.0635812
0.16886 0.5183 1.29928 0.0638921
-0.0238839 0.714868 1.15426 0.0587779
0.0443242 0.770418 1.18389 0.0561802
0.327236 0.576044 1.34442 0.0631087
0.255679 0.634039 1.31896 0.0628717
0.409338 0.548131 1.3587 0.0607686
0.226393 0.561384 1.31798 0.0623911
-0.0346041 0.626104 1.16867 0.0583689
-0.00649615 0.553266 1.19865 0.0536926
-0.087872 0.616949 1.12324 0.0681871
0.0705687 0.579151 1.24638 0.0635812
-0.0633638 0.55263 1.15403 0.0659109
-0.0792293 0.692897 1.11275 0.0662132
0.0596183 0.850679 1.1565 0.0623691
-0.0282578 0.866685 1.07783 0.0660571
-0.056464 0.786217 1.09654 0.0665029
0.0677227 0.914063 1.12375 0.0623691
0.00847545 0.990853 1.01555 0.0649819
-0.301202 0.293989 0.750719 0.0656617
-0.282462 0.207269 0.720022 0.0627783
-0.271694 0.31504 0.845772 0.0584861
-0.294513 0.17685 0.608643 0.0630083
-0.308076 0.195871 0.534237 0.0605286
-0.317194 0.2543 0.637168 0.065378
-0.308271 0.38784 0.784244 0.0651921
-0.267163 0.222567 0.786842 0.0637078
-0.230742 0.18109 0.83307 0.0637078
-0.349226 0.370345 0.596606 0.0689302
-0.335295 0.346317 0.663533 0.0689302
-0.349368 0.480858 0.662433 0.0689302
-0.334022 0.278606 0.5438 0.065378
-0.361733 0.492497 0.579825 0.0670984
-0.35331 0.360502 0.509 0.0641923
-0.362605 0.432546 0.502172 0.0655301
-0.331358 0.416848 0.723475 0.0680108
-0.332452 0.490793 0.734728 0.0543296
-0.235891 0.40233 0.943595 0.0559371
-0.194442 0.317179 0.982638 0.0606411
-0.264588 0.490737 0.905334 0.0586645
-0.285559 0.43874 0.855554 0.0559371
-0.197129 0.409977 1.00472 0.0618137
-0.156976 0.458072 1.06032 0.0653659
-0.215029 0.250334 0.917047 0.0580787
-0.219918 0.0386602 0.624716 0.0664506
-0.220907 0.0206016 0.503565 0.0664506
-0.243761 0.0913734 0.665265 0.0630083
-0.267454 0.106359 0.553099 0.0660506
-0.233845 0.111638 0.739631 0.0637078
-0.197038 0.0471732 0.736757 0.060842
-0.168998 -0.0408022 0.591635 0.0664506
-0.14299 -0.077943 0.509573 0.0643187
-0.238223 0.668148 0.917051 0.0690969
-0.282499 0.660036 0.831246 0.0690969
-0.215298 0.741147 0.921021 0.0683975
-0.276018 0.587579 0.870653 0.057907
-0.252588 0.770185 0.828716 0.0690969
-0.160665 0.719272 1.01306 0.0651674
-0.200085 0.661748 0.98105 0.0593093
-0.173672 0.774855 0.967716 0.0553066
-0.331692 0.580302 0.723987 0.0543296
-0.340708 0.618552 0.664167 0.0641372
-0.314936 0.542125 0.785195 0.0534869
-0.35897 0.570799 0.580333 0.0633687
-0.315457 0.664298 0.737127 0.0660538
-0.291157 0.732243 0.759858 0.0694082
-0.132593 0.835625 0.9858 0.0584493
-0.138613 0.897475 0.926908 0.0652182
-0.0772891 0.885475 1.01558 0.0665029
-0.209434 0.842393 0.858117 0.0652182
-0.0818799 0.947744 0.958604 0.0695159
-0.119096 0.778839 1.03549 0.0665029
-0.178801 0.586397 1.02865 0.0681871
-0.217656 0.539802 0.981687 0.0653659
-0.143298 0.659864 1.0551 0.0675778
-0.1546 0.528791 1.06412 0.0681871
-0.140109 0.116974 0.938697 0.0603122
-0.152747 0.0483383 0.842357 0.0683747
-0.121819 0.172351 1.003 0.0647394
-0.112865 0.0428221 0.904019 0.0692494
-0.114242 -0.0346286 0.793027 0.0699607
-0.145376 0.307138 1.04256 0.0618137
-0.163785 0.23623 0.988452 0.0524425
-0.182028 0.188771 0.931054 0.0580787
-0.132058 0.388104 1.07879 0.0618137
-0.119226 0.23872 1.04425 0.0531489
-0.0730942 0.0655094 0.980634 0.0647394
-0.060181 -0.0189957 0.906188 0.0692494
-0.00909836 -0.0050736 0.984257 0.0628672
-0.145164 -0.0477586 0.679724 0.0580447
-0.11416 -0.0947746 0.633841 0.0643109
-0.2455 0.096263 0.330376 0.0588522
-0.206901 0.0576604 0.270729 0.0638501
-0.256912 0.160976 0.256692 0.0638501
-0.282237 0.171062 0.334341 0.0574079
